frame,timestamp_ms,left_horizontal,left_vertical,right_horizontal,right_vertical
247,1071.0053610206317,-3.220599265698895,-7.963538976724771,-59.87138166530568,-6.386247410458844
248,1075.3590413499837,-3.2227070049683135,-7.979882101979331,-59.87532665612826,-6.4252252384985065
249,1079.7127216793358,-3.330848529979681,-7.970945388608049,-59.91144193561724,-6.377662208936376
250,1084.0664020086879,-3.3781377372104036,-8.013518819338314,-59.922283032331286,-6.389595229558502
251,1088.42008233804,-3.359079617920927,-8.052200751188696,-59.91516632239009,-6.467378206632867
252,1092.773762667392,-3.36383010737775,-8.070971414286205,-59.913769182246504,-6.518154576277052
253,1097.127442996744,-3.394928204556216,-8.072731588669958,-59.91597276740617,-6.555389571828037
254,1101.4811233260962,-3.3851738134485774,-8.100464645786555,-59.911311448317115,-6.581490507487129
255,1105.8348036554482,-3.3674329229667856,-8.113606083630042,-59.905018370550074,-6.583047202590663
256,1110.1884839848003,-3.3334638073187453,-8.119839331330594,-59.89280983421731,-6.606893225201977
257,1114.5421643141524,-3.3290893248152034,-8.137436109930814,-59.89468847212118,-6.700913491245782
258,1118.8958446435045,-3.056451540837478,-8.140050826532987,-59.82688764425439,-6.721007521355165
259,1123.2495249728565,-2.8724622113976226,-8.14325750783823,-59.772291536377544,-6.753942246233083
260,1127.6032053022086,-2.559120446040372,-8.183657285508659,-59.69059252767546,-6.800787885173623
261,1131.9568856315607,-2.2515819212285475,-8.213183241060523,-59.60924433127266,-6.875563094933681
262,1136.3105659609128,-1.8157424007766048,-8.231593641343775,-59.49434597688809,-6.8977429956231715
263,1140.6642462902648,-1.200813151494612,-8.247109649723683,-59.33680097560457,-6.913454569459053
264,1145.017926619617,-0.5100424920917059,-8.271367407541522,-59.142121034193764,-6.93988073264321
265,1149.371606948969,-0.1330003819884656,-8.312003960223866,-59.04047013052067,-6.997997914219555
266,1153.725287278321,-0.03724772008814128,-8.317212323993866,-59.013510134348685,-7.00933858785838
267,1158.0789676076731,0.2478100445383396,-8.322223395063878,-58.931415623451635,-7.008710401710186
268,1162.4326479370252,0.3729817102417251,-8.337929396551646,-58.89401848490641,-7.023323556430354
269,1166.7863282663773,0.44972920101736724,-8.346028337350337,-58.876593393578865,-7.057885629585376
270,1171.1400085957293,0.5010286024694165,-8.336385138500338,-58.827250306320984,-7.041770526115798
271,1175.4936889250814,0.7128616454206849,-8.335383007068357,-58.78179607703368,-7.032150515071996
272,1179.8473692544335,0.80226507903048,-8.343892746611017,-58.76464607728147,-7.052398356139397
273,1184.2010495837856,0.6410381315389178,-8.354159795961001,-58.82751585917129,-7.068198706988479
274,1188.5547299131376,0.9584023728288491,-8.344894834404377,-58.760328002941115,-7.062711678197534
275,1192.9084102424897,0.8061061428695492,-8.337584403789918,-58.78340365537578,-7.053158648776655
276,1197.2620905718418,0.9441717374796953,-8.347375390266555,-58.745926668317736,-7.068016909928442
277,1201.6157709011939,0.7762740072144694,-8.345289097044832,-58.7980349005861,-7.07044636791234
278,1205.969451230546,0.5331953294903209,-8.325361410352828,-58.848757014937995,-7.05550562334236
279,1210.323131559898,0.5935636508726483,-8.319742520161718,-58.80200421945319,-7.052398356139397
280,1214.67681188925,0.6893422758000649,-8.323044869894032,-58.78720648154208,-7.054728810451494
281,1219.0304922186021,0.7483195642191885,-8.315947213658312,-58.760584426506774,-7.071471029604764
282,1223.3841725479542,0.986976525757243,-8.312956920404881,-58.70360873925297,-7.067735950554303
283,1227.7378528773063,1.0897185288602218,-8.304133646539228,-58.680615667125046,-7.072297366367702
284,1232.0915332066584,0.9367638340009262,-8.31655512483885,-58.74716153603488,-7.088344239569126
285,1236.4452135360104,0.898336607016808,-8.314714955480659,-58.744518913777085,-7.106158099514448
286,1240.7988938653625,0.6043233484871628,-8.311231730473185,-58.80139127608541,-7.100936368823795
287,1245.1525741947146,0.5971219064210277,-8.312677604969574,-58.80772482406513,-7.103613346842786
288,1249.5062545240667,0.6560636715684272,-8.3203997086256,-58.81201846949152,-7.110834422176259
289,1253.8599348534187,0.8408830084686661,-8.331473002537185,-58.779777518684696,-7.137023372083797
290,1258.2136151827708,0.5155735155565159,-8.325952863098724,-58.821811900800824,-7.13029879799294
291,1262.5672955121229,0.36150391675379934,-8.32279842780681,-58.863926313161016,-7.131025788498626
292,1266.920975841475,0.4064521409730874,-8.3358922876183,-58.870350572489805,-7.145713806495074
293,1271.274656170827,0.5319400027113155,-8.338011537595644,-58.84953246617012,-7.152636178429805
294,1275.628336500179,0.5207269861117169,-8.33503800981312,-58.860725910006714,-7.153528306564641
295,1279.9820168295312,0.4416495954411299,-8.292549416693026,-58.846667923040165,-7.158781879286352
296,1284.3356971588832,0.710945750597036,-8.297298211981536,-58.76187156485935,-7.176226837139543
